location,timestamp,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
12,2020-04-07 07,4.5,5.5,3.0,5.322686575542395,1.0,2.6826410625158617
12,2020-04-07 09,5.0,0.0,10.0,5.322686575542395,10.0,2.6826410625158617
12,2020-04-07 10,4.0,6.0,7.5,5.322686575542395,8.5,2.6826410625158617
12,2020-04-07 11,6.5,3.0,5.0,5.322686575542395,3.0,2.6826410625158617
12,2020-04-07 12,5.75,5.5,4.75,5.322686575542395,4.0,2.6826410625158617
12,2020-04-07 13,8.0,1.0,0.0,5.322686575542395,8.0,2.6826410625158617
12,2020-04-07 14,7.25,7.75,6.0,5.322686575542395,7.25,2.6826410625158617
12,2020-04-07 15,7.0,6.5,4.5,5.322686575542395,5.0,2.6826410625158617
12,2020-04-07 16,8.5,10.0,2.5,5.322686575542395,6.5,0.0
12,2020-04-07 17,3.3333333333333335,7.0,4.333333333333333,5.322686575542395,8.333333333333334,2.6826410625158617
12,2020-04-07 19,4.0,6.0,1.0,5.322686575542395,7.0,2.6826410625158617
12,2020-04-07 20,4.0,5.0,10.0,5.322686575542395,5.0,2.6826410625158617
12,2020-04-07 21,7.0,3.0,4.0,5.322686575542395,2.0,2.6826410625158617
12,2020-04-07 22,5.0,4.0,6.0,5.322686575542395,2.0,2.6826410625158617
12,2020-04-07 23,2.0,7.5,6.5,5.322686575542395,5.0,2.6826410625158617
12,2020-04-08 00,5.666666666666667,7.666666666666667,7.666666666666667,5.322686575542395,4.333333333333333,2.1217607083439076
12,2020-04-08 01,4.0,6.25,5.25,5.322686575542395,8.25,2.2619807968868963
12,2020-04-08 02,3.5,7.75,3.5,5.322686575542395,4.25,2.6826410625158617
12,2020-04-08 03,10.0,0.5,4.0,5.322686575542395,6.5,1.3413205312579308
12,2020-04-08 04,4.75,6.25,5.75,5.322686575542395,2.0,2.0119807968868963
12,2020-04-08 05,7.0,7.0,6.0,5.322686575542395,7.5,1.8413205312579308
12,2020-04-08 06,8.5,4.0,10.0,5.322686575542395,3.5,2.6826410625158617
12,2020-04-08 07,4.333333333333333,6.0,3.3333333333333335,5.322686575542395,1.0,1.7884273750105744
12,2020-04-08 08,3.104895104895105,5.8321678321678325,3.874125874125874,5.285464991098043,3.041958041958042,4.967589385489733
12,2020-04-08 09,2.988118811881188,5.976237623762376,4.0,5.329519145184046,2.9188118811881187,4.999371566460427
12,2020-04-08 10,3.090551181102362,5.988188976377953,4.039370078740157,5.317604897187397,3.0196850393700787,4.65229386245085
12,2020-04-08 11,3.036082474226804,5.938144329896907,4.048969072164948,5.303895992289381,2.981958762886598,4.398790114046555
12,2020-04-08 12,2.981549815498155,6.03690036900369,3.981549815498155,5.332801682447204,3.0,4.549815498154982
12,2020-04-08 13,3.1058823529411765,5.882352941176471,3.9,5.2797998325884565,3.1294117647058823,4.708031071323716
12,2020-04-08 14,3.074766355140187,5.869158878504673,4.205607476635514,5.279271873195809,3.1401869158878504,4.689070693925826
12,2020-04-08 15,3.0684931506849313,5.931506849315069,4.041095890410959,5.405315894355722,2.767123287671233,4.739726027397261
12,2020-04-08 16,3.311111111111111,5.911111111111111,3.7777777777777777,5.322686575542395,3.1555555555555554,4.459614245833686
12,2020-04-08 17,3.032258064516129,5.580645161290323,4.096774193548387,5.322686575542395,3.4516129032258065,4.721460713710701
12,2020-04-08 18,3.3157894736842106,6.631578947368421,4.473684210526316,5.322686575542395,3.736842105263158,4.301608644740182
12,2020-04-08 19,4.714285714285714,7.285714285714286,4.142857142857143,5.322686575542396,5.714285714285714,3.6757948928662065
12,2020-04-08 20,3.7,5.8,4.8,5.322686575542395,3.5,3.804792318754758
12,2020-04-08 21,3.75,7.5,3.25,5.322686575542395,3.75,3.6706602656289653
12,2020-04-08 22,5.333333333333333,6.333333333333333,6.0,5.322686575542395,5.333333333333333,2.894213687505287
12,2020-04-08 23,5.4,4.2,6.2,5.322686575542395,5.8,3.8095846375095173
12,2020-04-09 00,4.666666666666667,5.333333333333333,8.333333333333334,5.322686575542395,8.0,3.788427375010574
12,2020-04-09 01,7.75,6.5,6.75,5.322686575542395,3.75,2.2619807968868963
12,2020-04-09 02,7.4,6.4,4.8,5.322686575542395,4.0,2.6826410625158617
12,2020-04-09 03,6.0,1.0,4.0,5.322686575542395,5.0,2.6826410625158617
12,2020-04-09 04,10.0,10.0,5.0,5.322686575542395,9.0,2.6826410625158617
12,2020-04-09 05,3.6666666666666665,5.0,3.0,5.322686575542395,4.666666666666667,2.6826410625158617
12,2020-04-09 06,5.5,5.5,5.333333333333333,5.322686575542395,4.0,2.6826410625158617
12,2020-04-09 07,5.2,5.4,3.6,5.322686575542395,3.2,1.809584637509517
12,2020-04-09 08,9.5,4.0,7.0,5.322686575542395,5.5,1.3413205312579308
12,2020-04-09 09,9.0,1.0,8.0,5.322686575542395,0.0,2.6826410625158617
12,2020-04-09 10,6.0,6.75,5.5,5.322686575542395,8.0,1.5913205312579308
12,2020-04-09 11,8.0,3.5,9.0,5.322686575542395,6.0,1.8413205312579308
12,2020-04-09 12,5.333333333333333,6.0,3.0,5.322686575542395,7.0,2.6826410625158617
12,2020-04-09 13,9.5,6.5,6.5,5.322686575542395,8.0,1.8413205312579308
12,2020-04-09 14,5.5,1.5,7.0,5.322686575542395,3.5,2.6826410625158617
12,2020-04-09 15,3.1022364217252396,5.003194888178914,3.9680511182108624,5.337732114513099,2.952076677316294,4.001167035543232
12,2020-04-09 16,2.995049504950495,4.915841584158416,3.905940594059406,5.362448656103647,2.9702970297029703,4.028131886448098
12,2020-04-09 17,3.0,5.1461538461538465,3.9692307692307693,5.304819755730531,3.046153846153846,4.043712623557814
12,2020-04-09 18,3.111111111111111,5.088888888888889,4.233333333333333,5.348849096085898,2.9555555555555557,3.729807122916843
12,2020-04-09 19,2.983050847457627,4.9491525423728815,4.016949152542373,5.322686575542395,2.864406779661017,3.9322033898305087
12,2020-04-09 20,3.2941176470588234,4.911764705882353,4.352941176470588,5.322686575542395,3.1470588235294117,3.687214180147992
12,2020-04-09 21,2.65,4.85,4.15,5.322686575542395,3.05,3.734132053125793
12,2020-04-09 22,3.5,4.833333333333333,4.916666666666667,5.322686575542395,3.8333333333333335,3.4735534218763218
12,2020-04-09 23,3.3846153846153846,4.461538461538462,4.384615384615385,5.322686575542395,3.230769230769231,3.898664697116605
12,2020-04-10 00,2.1666666666666665,3.6666666666666665,2.6666666666666665,5.322686575542395,2.5,2.947106843752644
12,2020-04-10 01,5.0,4.5,6.5,5.322686575542395,3.25,3.5913205312579306
12,2020-04-10 02,5.0,5.5,6.0,5.322686575542395,6.0,2.6826410625158617
12,2020-04-10 03,4.75,3.5,5.25,5.322686575542395,4.25,3.2619807968868963
12,2020-04-10 04,5.0,1.5,4.5,5.322686575542395,3.5,2.6826410625158617
12,2020-04-10 05,2.3333333333333335,4.333333333333333,3.6666666666666665,5.322686575542395,4.333333333333333,2.6826410625158617
12,2020-04-10 06,6.5,5.0,6.0,5.322686575542395,1.0,2.6826410625158617
12,2020-04-10 07,4.25,2.0,5.75,5.322686575542395,2.25,1.8413205312579308
12,2020-04-10 08,7.5,6.5,8.25,5.322686575542395,4.5,2.0119807968868963
12,2020-04-10 09,8.25,6.75,4.25,5.322686575542395,6.0,1.8413205312579308
12,2020-04-10 19,4.529411764705882,4.588235294117647,4.882352941176471,5.322686575542395,5.235294117647059,2.0112760441288438
12,2020-04-10 20,6.0,4.666666666666667,4.333333333333333,5.322686575542395,8.5,2.1217607083439076
12,2020-04-10 21,4.0,5.0,7.0,6.0,0.0,2.6826410625158617
12,2020-04-10 22,3.0,6.0,6.0,5.322686575542395,0.0,2.6826410625158617
12,2020-04-10 23,5.0,3.0,5.0,5.322686575542395,3.5,2.6826410625158617
13,2020-04-06 00,10.0,1.0,4.0,5.322686575542395,3.0,2.6826410625158617
13,2020-04-06 01,5.666666666666667,6.666666666666667,7.666666666666667,5.322686575542395,6.333333333333333,2.6826410625158617
13,2020-04-06 02,9.0,7.0,10.0,5.322686575542395,0.0,2.6826410625158617
13,2020-04-06 06,6.0,6.0,7.0,5.322686575542395,3.0,2.6826410625158617
13,2020-04-06 07,7.5,3.0,5.5,5.322686575542395,8.5,1.3413205312579308
13,2020-04-06 08,4.25,5.25,8.0,5.322686575542395,3.25,1.5913205312579308
13,2020-04-06 09,1.3333333333333333,5.0,8.666666666666666,5.322686575542395,5.666666666666667,2.6826410625158617
13,2020-04-06 11,1.5,1.0,9.5,5.322686575542395,10.0,1.3413205312579308
13,2020-04-06 13,9.0,4.0,7.5,5.322686575542395,4.0,2.6826410625158617
13,2020-04-06 14,0.5,1.8333333333333333,4.666666666666667,5.322686575542395,3.1666666666666665,0.4471068437526436
13,2020-04-06 15,0.0,0.5,4.0,5.322686575542395,2.0,0.5
13,2020-04-06 16,0.38636363636363635,0.36363636363636365,4.090909090909091,5.224443698825523,2.25,0.22006002414808776
13,2020-04-06 17,0.0,0.3333333333333333,4.222222222222222,5.322686575542395,1.9444444444444444,0.3333333333333333
13,2020-04-06 18,0.0,0.0,4.1,5.322686575542395,1.8,0.0
13,2020-04-06 19,4.375,2.0,4.25,5.322686575542395,4.25,0.7956602656289654
13,2020-04-06 20,0.0,0.0,4.0,5.322686575542395,2.0,0.0
13,2020-04-06 21,4.75,4.0,7.0,5.322686575542395,7.0,2.0119807968868963
13,2020-04-06 22,6.333333333333333,4.666666666666667,6.333333333333333,5.322686575542395,6.0,2.6826410625158617
13,2020-04-06 23,5.6,3.6,6.8,5.322686575542395,2.8,2.209584637509517
13,2020-04-07 00,1.0,7.0,6.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-07 01,2.5,0.5,7.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-07 02,2.5,6.75,8.25,5.322686575542395,4.25,2.2619807968868963
13,2020-04-07 03,1.3333333333333333,9.0,6.333333333333333,5.322686575542395,3.6666666666666665,2.6826410625158617
13,2020-04-07 04,3.0,3.0,3.0,5.322686575542395,9.0,2.6826410625158617
13,2020-04-07 05,6.5,8.0,5.5,5.322686575542395,2.0,2.6826410625158617
13,2020-04-07 06,9.0,3.0,6.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-07 08,9.0,2.3333333333333335,6.0,5.322686575542395,4.333333333333333,2.6826410625158617
13,2020-04-07 09,5.0,6.5,2.5,5.322686575542395,5.0,2.6826410625158617
13,2020-04-07 10,5.0,7.0,7.0,5.322686575542395,7.0,2.6826410625158617
13,2020-04-07 11,7.0,2.0,6.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-07 12,5.333333333333333,6.666666666666667,4.0,5.322686575542395,4.0,1.7884273750105744
13,2020-04-07 13,5.0,5.75,6.0,5.322686575542395,2.75,2.2619807968868963
13,2020-04-07 14,10.0,10.0,1.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-07 15,4.6,4.8,3.4,5.322686575542395,5.0,1.609584637509517
13,2020-04-07 16,3.0,5.0,2.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-07 17,6.75,8.25,7.25,4.492014931656796,7.25,1.5913205312579308
13,2020-04-07 18,10.0,5.0,8.5,5.322686575542395,4.0,2.6826410625158617
13,2020-04-07 19,1.5,7.5,8.0,5.322686575542395,8.0,2.6826410625158617
13,2020-04-07 20,5.0,5.0,9.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-07 21,8.0,6.0,1.0,5.322686575542395,6.5,2.6826410625158617
13,2020-04-07 22,7.0,5.5,9.0,5.322686575542395,8.0,2.6826410625158617
13,2020-04-07 23,8.0,7.0,8.5,5.322686575542395,8.5,2.6826410625158617
13,2020-04-08 00,3.6666666666666665,4.666666666666667,7.0,5.322686575542395,8.0,1.7884273750105744
13,2020-04-08 01,6.75,7.25,4.0,5.322686575542395,3.25,1.5913205312579308
13,2020-04-08 02,6.333333333333333,6.666666666666667,3.3333333333333335,5.322686575542395,8.333333333333334,2.6826410625158617
13,2020-04-08 03,9.5,4.0,6.0,5.322686575542395,9.0,1.3413205312579308
13,2020-04-08 04,2.5,4.5,9.5,5.322686575542395,6.0,2.6826410625158617
13,2020-04-08 05,1.0,4.0,8.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-08 06,5.0,7.0,1.5,5.322686575542395,7.0,2.6826410625158617
13,2020-04-08 07,5.0,0.0,2.0,5.322686575542395,6.0,2.6826410625158617
13,2020-04-08 08,3.9056603773584904,3.9056603773584904,3.9245283018867925,5.235038025521927,3.69811320754717,3.085418020057046
13,2020-04-08 09,3.6878612716763004,3.61271676300578,3.6416184971098264,5.3055301609376135,3.7167630057803467,3.2209027922776796
13,2020-04-08 10,3.2357142857142858,3.1285714285714286,3.15,5.310933910177504,3.25,2.942218146881458
13,2020-04-08 11,3.26027397260274,3.0684931506849313,3.095890410958904,5.331964841630855,3.3972602739726026,2.809780133567728
13,2020-04-08 12,3.1142857142857143,3.7142857142857144,3.085714285714286,5.284895530526898,3.657142857142857,2.910695251791606
13,2020-04-08 13,2.888888888888889,3.1666666666666665,2.9444444444444446,5.322686575542395,3.7777777777777777,2.5256182500070494
13,2020-04-08 14,3.176470588235294,2.6470588235294117,3.3529411764705883,5.322686575542395,3.176470588235294,2.51638161397712
13,2020-04-08 15,4.333333333333333,4.444444444444445,3.4444444444444446,5.322686575542395,3.6666666666666665,2.6014672569532564
13,2020-04-08 16,3.6,4.6,5.2,5.322686575542395,3.6,3.409584637509517
13,2020-04-08 17,5.25,4.5,4.25,5.322686575542395,5.0,2.2619807968868963
13,2020-04-08 18,7.5,6.25,4.25,5.322686575542395,4.25,2.0119807968868963
13,2020-04-08 19,6.5,4.0,5.0,5.322686575542395,1.5,2.6826410625158617
13,2020-04-08 20,5.0,6.0,5.0,5.322686575542395,4.0,2.6826410625158617
13,2020-04-08 21,7.0,4.5,2.0,5.322686575542395,6.0,0.5
13,2020-04-08 23,3.0,10.0,6.0,5.322686575542395,5.0,2.6826410625158617
13,2020-04-09 00,5.5,7.5,5.5,5.322686575542395,3.0,2.6826410625158617
13,2020-04-09 01,1.5,5.0,2.5,5.322686575542395,7.0,1.3413205312579308
13,2020-04-09 02,3.75,6.75,6.5,5.322686575542395,5.25,2.2619807968868963
13,2020-04-09 03,8.0,5.0,8.5,5.322686575542395,1.0,2.6826410625158617
13,2020-04-09 05,5.0,8.0,5.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-09 06,7.5,6.5,1.0,5.322686575542395,8.5,2.6826410625158617
13,2020-04-09 07,5.0,1.0,6.0,5.322686575542395,8.0,2.6826410625158617
13,2020-04-09 09,2.0,10.0,3.0,5.322686575542395,2.0,1.0
13,2020-04-09 10,4.5,6.25,3.5,5.322686575542395,6.5,2.6826410625158617
13,2020-04-09 11,8.0,9.0,5.0,5.322686575542395,8.0,2.6826410625158617
13,2020-04-09 12,2.5,8.0,3.5,5.322686575542395,3.0,2.6826410625158617
13,2020-04-09 13,6.0,4.0,7.5,5.322686575542395,0.5,1.8413205312579308
13,2020-04-09 14,1.0,0.0,10.0,5.322686575542395,7.0,2.6826410625158617
13,2020-04-09 15,4.448275862068965,2.3655172413793104,4.372413793103449,5.318235726224569,4.2620689655172415,2.7526788969951195
13,2020-04-09 16,4.46969696969697,2.5833333333333335,4.454545454545454,5.340524657731146,4.606060606060606,2.775817241016886
13,2020-04-09 17,4.485294117647059,2.9411764705882355,4.661764705882353,5.2496268736802305,4.602941176470588,2.6805268042417034
13,2020-04-09 18,4.5,2.75,4.75,5.148485082376715,4.55,2.7052449031384826
13,2020-04-09 19,3.75,2.1,3.35,5.322686575542395,3.7,2.741320531257931
13,2020-04-09 20,4.666666666666667,2.2222222222222223,4.666666666666667,5.322686575542395,5.111111111111111,2.864276381956781
13,2020-04-09 21,8.5,7.0,7.0,5.322686575542395,6.0,1.3413205312579308
13,2020-04-09 22,5.2,2.8,6.4,5.322686575542395,5.0,2.6826410625158617
13,2020-04-09 23,8.333333333333334,3.3333333333333335,4.666666666666667,5.322686575542395,4.666666666666667,2.6826410625158617
13,2020-04-10 00,6.666666666666667,8.333333333333334,8.0,5.322686575542395,10.0,1.7884273750105744
13,2020-04-10 01,5.0,3.5,5.25,5.322686575542395,5.75,2.6826410625158617
13,2020-04-10 02,1.0,1.0,1.0,5.322686575542395,2.0,2.6826410625158617
13,2020-04-10 03,3.3333333333333335,3.6666666666666665,7.0,5.322686575542395,5.666666666666667,2.6826410625158617
13,2020-04-10 04,5.5,1.5,1.0,5.322686575542395,2.5,1.3413205312579308
13,2020-04-10 05,6.0,2.5,5.0,5.322686575542395,5.0,2.6826410625158617
13,2020-04-10 06,4.666666666666667,7.666666666666667,6.666666666666667,5.322686575542395,5.666666666666667,1.7884273750105744
13,2020-04-10 07,2.5,0.0,5.5,5.322686575542395,8.5,2.6826410625158617
13,2020-04-10 08,8.5,6.5,6.5,5.322686575542395,1.5,1.3413205312579308
13,2020-04-10 09,5.0,5.0,1.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-10 10,9.0,10.0,6.0,5.322686575542395,5.0,2.6826410625158617
13,2020-04-10 11,7.0,9.0,1.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-10 12,9.0,9.0,8.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-10 14,2.75,5.75,4.25,5.322686575542395,7.25,2.0119807968868963
13,2020-04-10 15,10.0,5.0,9.0,5.322686575542395,1.0,2.6826410625158617
13,2020-04-10 16,4.5,5.5,6.0,5.322686575542395,8.5,2.6826410625158617
13,2020-04-10 17,7.0,10.0,9.0,5.322686575542395,3.0,2.6826410625158617
13,2020-04-10 18,5.25,6.0,3.75,5.322686575542395,3.75,2.2619807968868963
13,2020-04-10 19,4.333333333333333,4.666666666666667,2.3333333333333335,5.322686575542395,6.666666666666667,2.1217607083439076
13,2020-04-10 20,10.0,9.0,1.0,5.322686575542395,10.0,2.6826410625158617
13,2020-04-10 21,5.0,5.0,1.0,5.322686575542395,5.0,2.6826410625158617
13,2020-04-10 22,7.0,8.0,4.6,5.322686575542395,4.0,2.146112850012689
13,2020-04-10 23,5.0,10.0,6.0,5.322686575542395,4.0,2.6826410625158617
13,2020-04-11 00,4.0,9.0,7.0,5.322686575542395,7.0,2.6826410625158617
14,2020-04-06 00,5.75,4.25,3.75,5.322686575542395,3.5,2.6826410625158617
14,2020-04-06 01,6.2,7.4,5.4,5.322686575542395,4.4,2.146112850012689
14,2020-04-06 02,4.666666666666667,6.666666666666667,7.0,5.322686575542395,2.0,2.6826410625158617
14,2020-04-06 03,9.333333333333334,3.6666666666666665,5.666666666666667,5.322686575542395,2.6666666666666665,2.6826410625158617
14,2020-04-06 04,6.285714285714286,5.428571428571429,7.285714285714286,5.322686575542396,6.428571428571429,2.299406625013596
14,2020-04-06 05,2.0,4.666666666666667,3.0,5.322686575542395,7.333333333333333,2.6826410625158617
14,2020-04-06 06,3.8,5.4,6.8,5.322686575542395,7.4,1.809584637509517
14,2020-04-06 07,3.375,6.0,6.0,5.322686575542395,3.625,2.472310929701379
14,2020-04-06 08,4.833333333333333,3.3333333333333335,7.666666666666667,5.322686575542395,3.8333333333333335,2.235534218763218
14,2020-04-06 09,6.2,6.2,5.6,5.322686575542395,8.2,2.6826410625158617
14,2020-04-06 10,6.75,5.5,2.5,5.322686575542395,4.0,2.0119807968868963
14,2020-04-06 11,2.6,5.6,5.0,5.322686575542395,7.2,2.146112850012689
14,2020-04-06 12,6.833333333333333,5.833333333333333,8.333333333333334,5.322686575542395,4.333333333333333,2.235534218763218
14,2020-04-06 13,7.5,3.5,4.5,5.322686575542395,6.5,2.6826410625158617
14,2020-04-06 14,4.166666666666667,3.6666666666666665,2.0833333333333335,5.322686575542395,3.6666666666666665,1.0039935989622988
14,2020-04-06 15,2.6666666666666665,1.6,2.8666666666666667,5.322686575542395,2.6666666666666665,0.9820376166708964
14,2020-04-06 16,0.7115384615384616,0.5769230769230769,0.40384615384615385,5.354942602935811,2.019230769230769,0.2954861947121485
14,2020-04-06 17,1.027027027027027,0.8648648648648649,0.6756756756756757,5.322686575542395,2.4324324324324325,0.5246812246643057
14,2020-04-06 18,2.3529411764705883,2.235294117647059,1.5294117647058822,5.322686575542395,2.9411764705882355,0.8665037794154968
14,2020-04-06 19,2.7,3.2,3.8,5.322686575542395,2.5,1.4413205312579307
14,2020-04-06 20,4.222222222222222,2.2222222222222223,1.4444444444444444,5.322686575542395,3.888888888888889,1.3033960277848273
14,2020-04-06 21,4.666666666666667,2.6666666666666665,5.833333333333333,5.322686575542395,5.666666666666667,1.2275470208386206
14,2020-04-06 22,4.428571428571429,3.0,3.4285714285714284,5.322686575542396,3.7142857142857144,2.0590293303684724
14,2020-04-06 23,4.666666666666667,3.8333333333333335,4.166666666666667,5.322686575542395,3.5,1.955094041677241
14,2020-04-07 00,4.857142857142857,5.285714285714286,4.285714285714286,5.276588493322053,4.714285714285714,1.6757948928662068
14,2020-04-07 01,8.6,6.2,6.6,5.322686575542395,5.6,2.6826410625158617
14,2020-04-07 02,7.5,9.0,4.75,5.322686575542395,6.0,2.0119807968868963
14,2020-04-07 03,8.0,3.5,5.833333333333333,5.322686575542395,6.833333333333333,2.235534218763218
14,2020-04-07 04,5.0,9.0,6.333333333333333,5.322686575542395,6.0,2.6826410625158617
14,2020-04-07 05,6.0,7.0,4.5,5.322686575542395,8.5,2.6826410625158617
14,2020-04-07 06,8.0,4.0,2.0,5.322686575542395,5.333333333333333,2.6826410625158617
14,2020-04-07 07,8.0,3.0,7.0,5.322686575542395,1.0,2.6826410625158617
14,2020-04-07 08,3.5,8.0,5.0,5.322686575542395,4.5,2.6826410625158617
14,2020-04-07 09,7.666666666666667,6.666666666666667,2.3333333333333335,5.322686575542395,5.333333333333333,2.1217607083439076
14,2020-04-07 10,2.5,3.5,1.0,5.322686575542395,5.0,2.6826410625158617
14,2020-04-07 11,5.5,8.0,5.0,6.1613432877711976,1.5,2.6826410625158617
14,2020-04-07 12,6.6,7.6,7.8,5.322686575542395,4.0,2.146112850012689
14,2020-04-07 13,3.6666666666666665,2.3333333333333335,4.333333333333333,5.322686575542395,4.0,2.6826410625158617
14,2020-04-07 14,1.6666666666666667,5.0,7.666666666666667,5.322686575542395,2.0,2.6826410625158617
14,2020-04-07 15,6.333333333333333,2.888888888888889,6.222222222222222,5.175721400482129,4.777777777777778,2.6826410625158617
14,2020-04-07 16,8.5,5.5,6.5,5.322686575542395,6.0,1.8413205312579308
14,2020-04-07 17,5.333333333333333,5.333333333333333,5.333333333333333,5.322686575542395,3.3333333333333335,2.6826410625158617
14,2020-04-07 18,4.75,5.25,7.0,5.322686575542395,5.0,2.6826410625158617
14,2020-04-07 19,3.8333333333333335,5.5,4.833333333333333,5.322686575542395,1.8333333333333333,1.6746538645912643
14,2020-04-07 20,7.666666666666667,5.333333333333333,3.3333333333333335,5.322686575542395,8.0,2.6826410625158617
14,2020-04-07 21,7.833333333333333,3.5,4.333333333333333,5.322686575542395,7.5,1.955094041677241
14,2020-04-07 22,5.75,5.5,5.5,5.322686575542395,5.25,2.2619807968868963
14,2020-04-07 23,2.5,5.5,4.5,5.322686575542395,7.666666666666667,2.4022008854298846
14,2020-04-08 00,1.0,6.0,0.0,5.322686575542395,9.0,2.6826410625158617
14,2020-04-08 01,5.833333333333333,5.166666666666667,4.333333333333333,5.322686575542395,6.333333333333333,2.235534218763218
14,2020-04-08 02,7.714285714285714,4.428571428571429,3.5714285714285716,5.322686575542396,6.428571428571429,2.0590293303684724
14,2020-04-08 03,5.111111111111111,4.777777777777778,5.666666666666667,5.322686575542395,5.0,1.7125783680643676
14,2020-04-08 04,8.5,5.25,7.25,5.322686575542395,5.75,2.6826410625158617
14,2020-04-08 05,6.75,6.0,7.5,5.322686575542395,5.5,2.6826410625158617
14,2020-04-08 06,6.333333333333333,6.444444444444445,6.555555555555555,5.322686575542395,6.666666666666667,2.1976097152901146
14,2020-04-08 07,3.5,4.0,8.5,5.322686575542395,4.5,2.6826410625158617
14,2020-04-08 08,6.0246659815005135,6.984583761562178,6.959917780061665,5.329647659041446,4.972250770811922,3.990147179149619
14,2020-04-08 09,6.010495626822157,6.976093294460641,6.993586005830903,5.303988520505333,5.037900874635569,4.034060178024828
14,2020-04-08 10,6.009389671361502,7.045774647887324,7.017605633802817,5.307124596635356,5.002347417840376,3.570478783083976
14,2020-04-08 11,5.9575,6.9375,6.9575,5.311152993348116,4.99,3.1560330132814483
14,2020-04-08 12,5.982248520710059,7.005917159763314,6.994082840236686,5.301305315910963,4.976331360946745,3.0139957522191225
14,2020-04-08 13,6.090909090909091,7.045454545454546,6.893939393939394,5.348100415306904,4.96969696969697,2.9146254867429047
14,2020-04-08 14,5.945945945945946,6.8108108108108105,6.918918918918919,5.259911262689897,4.648648648648648,1.8747373547305872
14,2020-04-08 15,4.954545454545454,5.909090909090909,6.909090909090909,5.322686575542395,4.681818181818182,3.126294883527774
14,2020-04-08 16,5.9,7.2,6.2,5.322686575542395,5.1,2.1730564250063447
14,2020-04-08 17,5.846153846153846,6.230769230769231,6.615384615384615,5.322686575542395,5.461538461538462,3.262554254813793
14,2020-04-08 18,6.0,6.333333333333333,7.333333333333333,5.322686575542395,6.666666666666667,2.455094041677241
14,2020-04-08 19,5.666666666666667,4.0,6.666666666666667,5.322686575542395,4.666666666666667,2.1217607083439076
14,2020-04-08 20,5.875,5.75,5.5,5.322686575542395,4.5,1.3413205312579308
14,2020-04-08 21,1.0,6.666666666666667,7.666666666666667,5.322686575542395,4.0,2.6826410625158617
14,2020-04-08 22,7.333333333333333,7.0,3.3333333333333335,5.322686575542395,4.666666666666667,2.1217607083439076
14,2020-04-08 23,1.5,6.5,8.0,5.322686575542395,6.0,2.6826410625158617
14,2020-04-09 00,6.714285714285714,4.428571428571429,5.857142857142857,5.322686575542396,5.571428571428571,2.4422637678707386
14,2020-04-09 01,3.0,5.333333333333333,5.666666666666667,5.322686575542395,2.3333333333333335,2.1217607083439076
14,2020-04-09 02,7.6,6.8,8.0,5.322686575542395,7.8,2.3461128500126893
14,2020-04-09 03,1.0,10.0,8.0,5.322686575542395,3.0,2.6826410625158617
14,2020-04-09 04,7.375,4.75,5.25,5.322686575542395,7.125,2.1369807968868963
14,2020-04-09 05,5.363636363636363,4.545454545454546,3.727272727272727,5.322686575542395,6.2727272727272725,2.6826410625158617
14,2020-04-09 06,7.666666666666667,6.166666666666667,4.833333333333333,5.322686575542395,5.166666666666667,2.4022008854298846
14,2020-04-09 07,6.666666666666667,5.333333333333333,4.5,5.322686575542395,3.6666666666666665,2.6826410625158617
14,2020-04-09 08,5.5,7.0,4.5,5.322686575542395,4.0,2.6826410625158617
14,2020-04-09 09,6.0,7.0,3.5,5.322686575542395,8.5,1.8413205312579308
14,2020-04-09 10,7.5,5.75,4.5,5.322686575542395,3.0,2.6826410625158617
14,2020-04-09 11,7.333333333333333,5.0,7.0,5.322686575542395,4.666666666666667,2.6826410625158617
14,2020-04-09 12,6.0,3.3333333333333335,6.5,5.322686575542395,3.8333333333333335,1.955094041677241
14,2020-04-09 13,6.333333333333333,6.666666666666667,4.833333333333333,5.322686575542395,6.333333333333333,2.1217607083439076
14,2020-04-09 14,7.0,6.0,5.5,5.322686575542395,4.0,2.6826410625158617
14,2020-04-09 15,7.019744483159117,5.010452961672474,5.045296167247387,5.313580537640959,4.018583042973287,2.9609909469367937
14,2020-04-09 16,6.957142857142857,5.042857142857143,4.973809523809524,5.33712438636798,4.059523809523809,2.9764186818454643
14,2020-04-09 17,7.043715846994536,5.032786885245901,5.076502732240437,5.330088908050128,4.005464480874317,2.927227546789704
14,2020-04-09 18,6.873563218390805,5.160919540229885,5.045977011494253,5.346042210868519,4.103448275862069,2.955124670978105
